fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2009 S2*2009-07-01*2009-12-31*ALTO*0.0*0.37**66886858.06*1826*0.0*22340357*false*0.334***0.55*0.1*1.98*12.28*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2009 T3*2009-07-01*2009-09-30*ALTO*0.0*0.35**56528045.72*1772*0.0*18513336*false*0.3275***0.28*0.05*-4.11*15.18*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2009 S1*2009-01-01*2009-06-30*ALTO*0.0*1.02**58157824.14*1787*0.0*19864060*false*0.3416***0.55*0.1*-4.55*15.73*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2010 S2*2010-07-01*2010-12-31*Alto*0.0*0.47**84067038.08*1999*0.0*29878262*false*0.3554***0.56*0.1*1.27*10.92*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2010 T3*2010-07-01*2010-09-30*Alto*0.0*0.45**102851804.35*2206*0.0*36097739*false*0.351***0.28*0.05*-9.49*10.5*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2010 S1*2010-01-01*2010-06-30*Alto*0.0*0.39**110591505.69*2273*0.0*42888407*false*0.3878***0.54*0.1*9.7*9.92*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2010 T1*2010-01-01*2010-03-31*ALTO*0.0*0.37**80315146.23*1933*0.0*28391665*false*0.3535***0.27*0.05*5.84*10.08*0.32*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2011 T3*2011-07-01*2011-09-30*Medio/Alto*0.01*1.02**78120929.29*1847*0.0*27387132*false*0.3506***0.28*0.05*7.09*11.09*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2011 S1*2011-01-01*2011-06-30*Medio/Alto*0.0*0.84**75825435.66*1882*0.0*24822862*false*0.3274***0.55*0.1*-2.5*11.0*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2011 T1*2011-01-01*2011-03-31*Alto*0.0*0.62**76117068.71*1916*0.0*25560937*false*0.3358***0.27*0.05*-5.52*11.03*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2012 T3*2012-07-01*2012-09-30*Medio/Alto*0.0*0.14**100441761.02*1868*0.0*37498261*false*0.3733*0.28*0.0*0.28*0.05*-0.27*9.47*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2012 S1*2012-01-01*2012-06-30*Medio/Alto*0.0*0.36**108410046.22*1917*0.0*40573983*false*0.3743*0.55*0.0*0.55*0.1*4.96*8.47*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2012 T1*2012-01-01*2012-03-31*Medio/Alto*0.0*0.43**109115926.08*1907*0.0*38916032*false*0.3566*0.27*0.0*0.27*0.05*-1.79*11.34*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2011 S2*2011-07-01*2011-12-31*Medio/Alto*0.0*0.95**84779826.06*1848*0.0*30782221*false*0.3631*0.55*0.0*0.55*0.1*3.57*11.36*0.34*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA RENTA FIJA DOLAR, FI*2013 S2*2013-07-01*2013-12-31*5 - Medio-alto*0.12*0.07**128062654.76*1887*0.0*44572048*false*0.348*0.59*0.0*0.59*0.06*-1.89*6.57*0.34*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA RENTA FIJA DOLAR, FI*2013 T3*2013-07-01*2013-09-30*5 - Medio-alto*0.06*0.07**122251637.27*1886*0.0*43363483*false*0.3547*0.3*0.0*0.3*0.03*-3.95*7.03*0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA RENTA FIJA DOLAR, FI*2013 S1*2013-01-01*2013-06-30*5 - Medio-alto*0.92*0.12**101286530.82*1835*0.0*37402756*false*0.3693*0.56*0.0*0.56*0.09***0.33*False
CAIXABANK RENTA FIJA DOLAR, FI*FONCAIXA 1 RENTA FIJA CORTO DOLAR, FI*2013 T1*2013-01-01*2013-03-31*Medio/Alto*0.0*0.12**96883465.07*1788*0.0*36351389*false*0.3752*0.27*0.0*0.27*0.05*2.82*8.17*0.32*False
